question_id,article,paragraph,title,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,review_status,source_version,source_url,source_retrieved_at,editorial_audit_version,editorial_audit_date,editorial_audit_status,editorial_changes,editorial_blockers
CE-TV-113-098,113,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,El artículo 113 articula la responsabilidad política a través de:,La disolución de las Cortes.,La moción de censura.,La interpelación parlamentaria.,La cuestión de confianza.,B,La formulación correcta se apoya en: «mediante ... la moción de censura».,mediante ... la moción de censura,recuperación_literal_o_paramétrica,2,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-113-099,113,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 113 de la Constitución Española, señale la afirmación INCORRECTA:",La moción de censura requiere mayoría absoluta.,La moción debe ser propuesta al menos por la décima parte de los Diputados.,El Congreso exige la responsabilidad política del Gobierno mediante la cuestión de confianza.,La moción de censura debe incluir un candidato a la Presidencia del Gobierno.,C,La opción incorrecta altera la regla «mediante ... la moción de censura».,mediante ... la moción de censura,tres_reglas_válidas_y_una_alterada,10,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-113-100,113,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que el Congreso exige la responsabilidad política mediante la moción de censura.,Artículo 110.,Artículo 111.,Artículo 112.,Artículo 113.,D,La regla pertenece al artículo 113.,mediante ... la moción de censura,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-113-101,113,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,parámetro_cuantitativo,seleccionar_correcta,"Según el artículo 113 de la Constitución Española, ¿qué mayoría exige la adopción de una moción de censura?",Mayoría absoluta del Congreso.,Mayoría simple del Congreso.,Tres quintos de ambas Cámaras.,Dos tercios del Congreso.,A,El artículo 113 establece: «por mayoría absoluta».,por mayoría absoluta,pregunta_directa_con_sustitución_controlada,1,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-113-102,113,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,parámetro_cuantitativo,seleccionar_correcta,La moción de censura se adopta por:,Dos tercios del Congreso.,Mayoría absoluta del Congreso.,Tres quintos de ambas Cámaras.,Mayoría simple del Congreso.,B,La formulación correcta se apoya en: «por mayoría absoluta».,por mayoría absoluta,recuperación_literal_o_paramétrica,1,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-113-103,113,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 113 de la Constitución Española, señale la afirmación INCORRECTA:",La moción debe ser propuesta al menos por la décima parte de los Diputados.,La moción de censura debe incluir un candidato a la Presidencia del Gobierno.,La moción de censura debe aprobarse por mayoría simple del Congreso.,La moción no puede votarse hasta que transcurran cinco días.,C,La opción incorrecta altera la regla «por mayoría absoluta».,por mayoría absoluta,tres_reglas_válidas_y_una_alterada,10,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-113-104,113,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que la moción de censura requiere mayoría absoluta.,Artículo 110.,Artículo 111.,Artículo 112.,Artículo 113.,D,La regla pertenece al artículo 113.,por mayoría absoluta,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-113-105,113,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,parámetro_cuantitativo,seleccionar_correcta,"Según el artículo 113 de la Constitución Española, ¿qué fracción mínima de Diputados debe proponer una moción de censura?",La décima parte de los Diputados.,La quinta parte de los Diputados.,La cuarta parte de los Diputados.,Cincuenta Diputados.,A,El artículo 113 establece: «al menos por la décima parte de los Diputados».,al menos por la décima parte de los Diputados,pregunta_directa_con_sustitución_controlada,4,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-113-106,113,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,parámetro_cuantitativo,seleccionar_correcta,"La iniciativa de la moción de censura corresponde, al menos, a:",Cincuenta Diputados.,La décima parte de los Diputados.,La cuarta parte de los Diputados.,La quinta parte de los Diputados.,B,La formulación correcta se apoya en: «al menos por la décima parte de los Diputados».,al menos por la décima parte de los Diputados,recuperación_literal_o_paramétrica,4,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-113-107,113,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 113 de la Constitución Española, señale la afirmación INCORRECTA:",La moción de censura debe incluir un candidato a la Presidencia del Gobierno.,La moción no puede votarse hasta que transcurran cinco días.,"La moción de censura debe ser propuesta, al menos, por la quinta parte de los Diputados.",En los dos primeros días pueden presentarse mociones alternativas y los signatarios de una moción rechazada no pueden presentar otra en el mismo período de sesiones.,C,La opción incorrecta altera la regla «al menos por la décima parte de los Diputados».,al menos por la décima parte de los Diputados,tres_reglas_válidas_y_una_alterada,20,96,brecha_longitud_alta,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-113-108,113,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que la moción debe ser propuesta al menos por la décima parte de los Diputados.,Artículo 110.,Artículo 111.,Artículo 112.,Artículo 113.,D,La regla pertenece al artículo 113.,al menos por la décima parte de los Diputados,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-113-109,113,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,2,pertenencia_lista,seleccionar_correcta,"Según el artículo 113 de la Constitución Española, ¿qué debe incluir necesariamente una moción de censura?",Un candidato a la Presidencia del Gobierno.,Un programa legislativo completo.,Una propuesta de disolución de las Cámaras.,Un candidato a la Presidencia del Congreso.,A,El artículo 113 establece: «habrá de incluir un candidato a la Presidencia del Gobierno».,habrá de incluir un candidato a la Presidencia del Gobierno,pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-113-110,113,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,Complete el artículo 113.2: «...y habrá de incluir...»,Un candidato a la Presidencia del Congreso.,Un candidato a la Presidencia del Gobierno.,Una propuesta de disolución de las Cámaras.,Un programa legislativo completo.,B,La formulación correcta se apoya en: «habrá de incluir un candidato a la Presidencia del Gobierno».,habrá de incluir un candidato a la Presidencia del Gobierno,recuperación_literal_o_paramétrica,3,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-113-111,113,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 113 de la Constitución Española, señale la afirmación INCORRECTA:",La moción no puede votarse hasta que transcurran cinco días.,En los dos primeros días pueden presentarse mociones alternativas y los signatarios de una moción rechazada no pueden presentar otra en el mismo período de sesiones.,La moción de censura debe incluir un programa legislativo completo.,El Congreso de los Diputados puede exigir la responsabilidad política del Gobierno.,C,La opción incorrecta altera la regla «habrá de incluir un candidato a la Presidencia del Gobierno».,habrá de incluir un candidato a la Presidencia del Gobierno,tres_reglas_válidas_y_una_alterada,22,96,brecha_longitud_alta,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-113-112,113,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que la moción de censura debe incluir un candidato a la Presidencia del Gobierno.,Artículo 110.,Artículo 111.,Artículo 112.,Artículo 113.,D,La regla pertenece al artículo 113.,habrá de incluir un candidato a la Presidencia del Gobierno,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-113-113,113,3,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,parámetro_cuantitativo,seleccionar_correcta,"Según el artículo 113 de la Constitución Española, ¿cuánto tiempo debe transcurrir desde la presentación para votar una moción de censura?",Cinco días.,Cuarenta y ocho horas.,Siete días.,Diez días.,A,El artículo 113 establece: «hasta que transcurran cinco días».,hasta que transcurran cinco días,pregunta_directa_con_sustitución_controlada,2,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-113-114,113,3,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,parámetro_cuantitativo,seleccionar_correcta,La moción de censura no puede votarse hasta que transcurran:,Diez días.,Cinco días.,Siete días.,Cuarenta y ocho horas.,B,La formulación correcta se apoya en: «hasta que transcurran cinco días».,hasta que transcurran cinco días,recuperación_literal_o_paramétrica,2,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-113-115,113,3,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 113 de la Constitución Española, señale la afirmación INCORRECTA:",En los dos primeros días pueden presentarse mociones alternativas y los signatarios de una moción rechazada no pueden presentar otra en el mismo período de sesiones.,El Congreso de los Diputados puede exigir la responsabilidad política del Gobierno.,La moción de censura puede votarse una vez transcurridas cuarenta y ocho horas desde su presentación.,La moción de censura sirve para exigir la responsabilidad política del Gobierno.,C,La opción incorrecta altera la regla «hasta que transcurran cinco días».,hasta que transcurran cinco días,tres_reglas_válidas_y_una_alterada,22,96,brecha_longitud_alta,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-113-116,113,3,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que la moción no puede votarse hasta que transcurran cinco días.,Artículo 110.,Artículo 111.,Artículo 112.,Artículo 113.,D,La regla pertenece al artículo 113.,hasta que transcurran cinco días,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-113-117,113,3-4,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,4,regla_multiparámetro,seleccionar_correcta,"Según el artículo 113 de la Constitución Española, ¿cuál es la regla constitucional sobre mociones alternativas y reiteración de la moción de censura?","Pueden presentarse mociones alternativas en los dos primeros días y, si se rechaza la moción, sus signatarios no pueden presentar otra en el mismo período de sesiones.",Las alternativas pueden presentarse durante cinco días y los signatarios pueden reiterar inmediatamente la moción.,Las alternativas solo pueden presentarse tras la votación y la reiteración queda prohibida durante toda la legislatura.,No caben mociones alternativas y la reiteración solo exige autorización de la Mesa.,A,El artículo 113 establece: «En los dos primeros días ... mociones alternativas ... mismo período de sesiones».,En los dos primeros días ... mociones alternativas ... mismo período de sesiones,pregunta_directa_con_sustitución_controlada,14,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-113-118,113,3-4,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,4,literal_con_hueco,seleccionar_correcta,Señale la opción que combina correctamente los plazos del artículo 113:,No caben mociones alternativas y la reiteración solo exige autorización de la Mesa.,"Pueden presentarse mociones alternativas en los dos primeros días y, si se rechaza la moción, sus signatarios no pueden presentar otra en el mismo período de sesiones.",Las alternativas solo pueden presentarse tras la votación y la reiteración queda prohibida durante toda la legislatura.,Las alternativas pueden presentarse durante cinco días y los signatarios pueden reiterar inmediatamente la moción.,B,La formulación correcta se apoya en: «En los dos primeros días ... mociones alternativas ... mismo período de sesiones».,En los dos primeros días ... mociones alternativas ... mismo período de sesiones,recuperación_literal_o_paramétrica,14,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
