question_id,article,paragraph,chapter,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,review_status,source_version,source_url,source_retrieved_at,editorial_audit_version,editorial_audit_date,editorial_audit_status,editorial_changes,editorial_blockers
CE-TI-22-010,22,5,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",2,localización_normativa,seleccionar_correcta,¿En qué artículo del Título I se contiene la regla según la cual «Se prohíben las asociaciones secretas y las de carácter paramilitar.»?,Artículo 22,Artículo 23,Artículo 21,Artículo 24,A,El fragmento pertenece al artículo 22 de la Constitución Española.,Se prohíben las asociaciones secretas y las de carácter paramilitar.,localización de un fragmento normativo,0,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-22-011,22,,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 22 de la Constitución Española?,Se reconoce el derecho de petición.,Se reconoce el derecho de asociación.,Se reconoce el derecho de reunión.,Se reconoce el derecho de participación.,B,La opción correcta coincide con el texto del artículo 22; las restantes alteran un elemento jurídico relevante.,Se reconoce el derecho de asociación.,sustitución de un elemento jurídico decisivo,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-22-012,22,,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",3,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes expresiones NO aparece expresamente en el artículo 22 de la Constitución Española?,derecho de asociación,Se reconoce el derecho de asociación,derecho de petición,fines o utilicen medios tipificados como delito,C,La expresión señalada no aparece en el artículo 22; las otras tres sí proceden de su tenor literal.,derecho de asociación; Se reconoce el derecho de asociación; fines o utilicen medios tipificados como delito,contaminación de una lista de expresiones literales,4,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-22-013,22,,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 22 de la Constitución Española?,Las asociaciones que persigan objetivos contrarios al interés general son ilegales.,Las asociaciones que persigan medios no autorizados por la Administración son ilegales.,Las asociaciones que persigan fines políticos o sindicales son ilegales.,Las asociaciones que persigan fines o utilicen medios tipificados como delito son ilegales.,D,La opción correcta coincide con el texto del artículo 22; las restantes alteran un elemento jurídico relevante.,Las asociaciones que persigan fines o utilicen medios tipificados como delito son ilegales.,sustitución de un elemento jurídico decisivo,3,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-22-014,22,,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",2,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 22 de la Constitución Española?,fines o utilicen medios tipificados como delito,objetivos contrarios al interés general,medios no autorizados por la Administración,fines políticos o sindicales,A,«fines o utilicen medios tipificados como delito» es la expresión empleada por el artículo 22.,Las asociaciones que persigan fines o utilicen medios tipificados como delito son ilegales.,sustitución de una expresión literal,3,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-22-015,22,,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 22 de la Constitución Española?,Las asociaciones constituidas al amparo de este artículo deberán inscribirse en un registro a efectos de autorización.,Las asociaciones constituidas al amparo de este artículo deberán inscribirse en un registro a los solos efectos de publicidad.,Las asociaciones constituidas al amparo de este artículo deberán inscribirse en un registro para adquirir personalidad jurídica.,Las asociaciones constituidas al amparo de este artículo deberán inscribirse en un registro para el control de su actividad.,B,La opción correcta coincide con el texto del artículo 22; las restantes alteran un elemento jurídico relevante.,Las asociaciones constituidas al amparo de este artículo deberán inscribirse en un registro a los solos efectos de publicidad.,sustitución de un elemento jurídico decisivo,2,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-22-016,22,,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",2,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 22 de la Constitución Española?,a efectos de autorización,para adquirir personalidad jurídica,a los solos efectos de publicidad,para el control de su actividad,C,«a los solos efectos de publicidad» es la expresión empleada por el artículo 22.,Las asociaciones constituidas al amparo de este artículo deberán inscribirse en un registro a los solos efectos de publicidad.,sustitución de una expresión literal,2,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-22-017,22,,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 22 de la Constitución Española?,Las asociaciones sólo podrán ser disueltas o suspendidas en sus actividades en virtud de resolución administrativa motivada.,Las asociaciones sólo podrán ser disueltas o suspendidas en sus actividades en virtud de acuerdo parlamentario.,Las asociaciones sólo podrán ser disueltas o suspendidas en sus actividades en virtud de orden del Gobierno.,Las asociaciones sólo podrán ser disueltas o suspendidas en sus actividades en virtud de resolución judicial motivada.,D,La opción correcta coincide con el texto del artículo 22; las restantes alteran un elemento jurídico relevante.,Las asociaciones sólo podrán ser disueltas o suspendidas en sus actividades en virtud de resolución judicial motivada.,sustitución de un elemento jurídico decisivo,1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-22-018,22,,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",1,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 22 de la Constitución Española?,resolución judicial motivada,resolución administrativa motivada,acuerdo parlamentario,orden del Gobierno,A,«resolución judicial motivada» es la expresión empleada por el artículo 22.,Las asociaciones sólo podrán ser disueltas o suspendidas en sus actividades en virtud de resolución judicial motivada.,sustitución de una expresión literal,1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-22-019,22,,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 22 de la Constitución Española?,Se prohíben las asociaciones políticas y las sindicales.,Se prohíben las asociaciones secretas y las de carácter paramilitar.,Se prohíben las asociaciones profesionales y las empresariales.,Se prohíben las asociaciones religiosas y las culturales.,B,La opción correcta coincide con el texto del artículo 22; las restantes alteran un elemento jurídico relevante.,Se prohíben las asociaciones secretas y las de carácter paramilitar.,sustitución de un elemento jurídico decisivo,2,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-22-020,22,,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",2,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes expresiones NO aparece expresamente en el artículo 22 de la Constitución Española?,resolución judicial motivada,resolución judicial,políticas y las sindicales,secretas y las de carácter paramilitar,C,La expresión señalada no aparece en el artículo 22; las otras tres sí proceden de su tenor literal.,resolución judicial motivada; resolución judicial; secretas y las de carácter paramilitar,contaminación de una lista de expresiones literales,4,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-22-021,22,,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",1,localización_normativa,seleccionar_correcta,¿En qué parte del Título I se encuentra el artículo 22 de la Constitución Española?,"Capítulo segundo, Sección 2.ª: De los derechos y deberes de los ciudadanos",Capítulo quinto: De la suspensión de los derechos y libertades,Capítulo segundo: Derechos y libertades (fuera de sus secciones),"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",D,"El artículo 22 se encuentra en «Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas».","Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",localización sistemática dentro del Título I,4,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-22-022,22,,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",3,pertenencia_lista,seleccionar_incorrecta,"Atendiendo al tenor literal del artículo 22, señale la expresión que NO pertenece a su contenido:",resolución administrativa motivada,derecho de asociación,Se reconoce el derecho de asociación,fines o utilicen medios tipificados como delito,A,La expresión incorrecta no forma parte del artículo 22; las restantes son fragmentos de su texto.,derecho de asociación; Se reconoce el derecho de asociación; fines o utilicen medios tipificados como delito,tres elementos literales y uno ajeno,4,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-23-001,23,1,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el tenor literal del artículo 23 de la Constitución Española, ¿cuál de las siguientes formulaciones se ajusta al apartado 1?","Los ciudadanos tienen el derecho a participar en los asuntos públicos, directamente o por medio de representantes, libremente elegidos en elecciones generales por sufragio directo.","Los ciudadanos tienen el derecho a participar en los asuntos públicos, directamente o por medio de representantes, libremente elegidos en elecciones periódicas por sufragio universal.","Los ciudadanos tienen el derecho a participar en los asuntos públicos, directamente o por medio de representantes, libremente elegidos en consultas populares vinculantes.","Los ciudadanos tienen el derecho a participar en los asuntos públicos, directamente o por medio de representantes, libremente elegidos en procesos electorales de carácter censitario.",B,La opción correcta reproduce un fragmento del apartado 1 del artículo 23.,"Los ciudadanos tienen el derecho a participar en los asuntos públicos, directamente o por medio de representantes, libremente elegidos en elecciones periódicas por sufragio universal.",alteración del contenido o alcance de un derecho,2,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
