question_id,norm_code,norm_title,title,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,editorial_audit_status,editorial_rule_version,review_status,source_version,source_url,source_retrieved_at
EACV-TIII-129,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,25,1,2,organización_cámara,seleccionar_correcta,"Según el artículo 25 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué órganos internos nombran Les Corts?","A su Presidente, a la Mesa y a una Diputación Permanente.",Al President de la Generalitat y a todos los Consellers.,A los miembros del Tribunal Constitucional.,A los Alcaldes de las capitales.,A,"El artículo 25.1 establece: «Presidente, Mesa y Diputación Permanente».","Les Corts nombrarán a su Presidente, a la Mesa y a una Diputación Permanente. También aprobarán, por mayoría absoluta, su Reglamento, que tendrá rango de Ley. En la forma que determine el Reglamento, aprobarán los Estatutos de Gobierno y Régimen Interno de la Cámara.",pregunta_directa_con_sustitución_controlada,5,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-130,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,25,1,3,literal_con_hueco,seleccionar_correcta,Les Corts nombran:,A los Alcaldes de las capitales.,"A su Presidente, a la Mesa y a una Diputación Permanente.",A los miembros del Tribunal Constitucional.,Al President de la Generalitat y a todos los Consellers.,B,"La formulación correcta se apoya en el inciso: «Presidente, Mesa y Diputación Permanente».","Les Corts nombrarán a su Presidente, a la Mesa y a una Diputación Permanente. También aprobarán, por mayoría absoluta, su Reglamento, que tendrá rango de Ley. En la forma que determine el Reglamento, aprobarán los Estatutos de Gobierno y Régimen Interno de la Cámara.",recuperación_literal_o_conceptual,5,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-131,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,25,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 25 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","Les Corts nombran a su Presidente, a la Mesa y a una Diputación Permanente.",Les Corts aprueban su Reglamento por mayoría absoluta.,Les Corts nombran directamente a todos los Consellers.,El Reglamento de Les Corts tiene rango de Ley.,C,"La opción incorrecta altera la regla «Presidente, Mesa y Diputación Permanente».","Les Corts nombrarán a su Presidente, a la Mesa y a una Diputación Permanente. También aprobarán, por mayoría absoluta, su Reglamento, que tendrá rango de Ley. En la forma que determine el Reglamento, aprobarán los Estatutos de Gobierno y Régimen Interno de la Cámara.",tres_afirmaciones_completas_válidas_y_una_alterada,6,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-132,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,25,1,3,localización_normativa,seleccionar_correcta,"¿En qué apartado del artículo 25 del Estatuto se establece que les Corts nombran a su Presidente, a la Mesa y a una Diputación Permanente?",Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 25, apartado 1.","Les Corts nombrarán a su Presidente, a la Mesa y a una Diputación Permanente. También aprobarán, por mayoría absoluta, su Reglamento, que tendrá rango de Ley. En la forma que determine el Reglamento, aprobarán los Estatutos de Gobierno y Régimen Interno de la Cámara.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-133,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,25,1,3,mayoría_o_fracción,seleccionar_correcta,"Según el artículo 25 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué mayoría aprueba el Reglamento de Les Corts?",Mayoría absoluta.,Mayoría simple.,Dos tercios.,Unanimidad.,A,El artículo 25.1 establece: «por mayoría absoluta».,"Les Corts nombrarán a su Presidente, a la Mesa y a una Diputación Permanente. También aprobarán, por mayoría absoluta, su Reglamento, que tendrá rango de Ley. En la forma que determine el Reglamento, aprobarán los Estatutos de Gobierno y Régimen Interno de la Cámara.",pregunta_directa_con_sustitución_controlada,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-134,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,25,1,4,mayoría_o_fracción,seleccionar_correcta,El Reglamento se aprueba por:,Unanimidad.,Mayoría absoluta.,Dos tercios.,Mayoría simple.,B,La formulación correcta se apoya en el inciso: «por mayoría absoluta».,"Les Corts nombrarán a su Presidente, a la Mesa y a una Diputación Permanente. También aprobarán, por mayoría absoluta, su Reglamento, que tendrá rango de Ley. En la forma que determine el Reglamento, aprobarán los Estatutos de Gobierno y Régimen Interno de la Cámara.",recuperación_literal_o_conceptual,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-135,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,25,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 25 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",Les Corts aprueban su Reglamento por mayoría absoluta.,El Reglamento de Les Corts tiene rango de Ley.,Les Corts aprueban su Reglamento por mayoría simple.,Les Corts funcionan en Pleno o en Comisiones.,C,La opción incorrecta altera la regla «por mayoría absoluta».,"Les Corts nombrarán a su Presidente, a la Mesa y a una Diputación Permanente. También aprobarán, por mayoría absoluta, su Reglamento, que tendrá rango de Ley. En la forma que determine el Reglamento, aprobarán los Estatutos de Gobierno y Régimen Interno de la Cámara.",tres_afirmaciones_completas_válidas_y_una_alterada,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-136,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,25,1,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 25 del Estatuto se establece que les Corts aprueban su Reglamento por mayoría absoluta?,Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 25, apartado 1.","Les Corts nombrarán a su Presidente, a la Mesa y a una Diputación Permanente. También aprobarán, por mayoría absoluta, su Reglamento, que tendrá rango de Ley. En la forma que determine el Reglamento, aprobarán los Estatutos de Gobierno y Régimen Interno de la Cámara.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-137,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,25,1,2,rango_normativo,seleccionar_correcta,"Según el artículo 25 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué rango tiene el Reglamento de Les Corts?",Ley.,Decreto.,Orden.,Resolución administrativa.,A,El artículo 25.1 establece: «tendrá rango de Ley».,"Les Corts nombrarán a su Presidente, a la Mesa y a una Diputación Permanente. También aprobarán, por mayoría absoluta, su Reglamento, que tendrá rango de Ley. En la forma que determine el Reglamento, aprobarán los Estatutos de Gobierno y Régimen Interno de la Cámara.",pregunta_directa_con_sustitución_controlada,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-138,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,25,1,3,literal_con_hueco,seleccionar_correcta,El Reglamento de Les Corts tiene rango de:,Resolución administrativa.,Ley.,Orden.,Decreto.,B,La formulación correcta se apoya en el inciso: «tendrá rango de Ley».,"Les Corts nombrarán a su Presidente, a la Mesa y a una Diputación Permanente. También aprobarán, por mayoría absoluta, su Reglamento, que tendrá rango de Ley. En la forma que determine el Reglamento, aprobarán los Estatutos de Gobierno y Régimen Interno de la Cámara.",recuperación_literal_o_conceptual,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-139,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,25,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 25 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",El Reglamento de Les Corts tiene rango de Ley.,Les Corts funcionan en Pleno o en Comisiones.,El Reglamento de Les Corts tiene rango de orden administrativa.,Las leyes de bases y los Presupuestos de la Comunitat quedan excluidos de la delegación en Comisiones.,C,La opción incorrecta altera la regla «tendrá rango de Ley».,"Les Corts nombrarán a su Presidente, a la Mesa y a una Diputación Permanente. También aprobarán, por mayoría absoluta, su Reglamento, que tendrá rango de Ley. En la forma que determine el Reglamento, aprobarán los Estatutos de Gobierno y Régimen Interno de la Cámara.",tres_afirmaciones_completas_válidas_y_una_alterada,9,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-140,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,25,1,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 25 del Estatuto se establece que el Reglamento de Les Corts tiene rango de Ley?,Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 25, apartado 1.","Les Corts nombrarán a su Presidente, a la Mesa y a una Diputación Permanente. También aprobarán, por mayoría absoluta, su Reglamento, que tendrá rango de Ley. En la forma que determine el Reglamento, aprobarán los Estatutos de Gobierno y Régimen Interno de la Cámara.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-141,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo II. Les Corts Valencianes o Les Corts,25,2,2,organización_cámara,seleccionar_correcta,"Según el artículo 25 del Estatuto de Autonomía de la Comunitat Valenciana, ¿cómo funcionan Les Corts?",En Pleno o en Comisiones.,Solo en Pleno.,Únicamente mediante la Mesa.,A través del Consell.,A,El artículo 25.2 establece: «en Pleno o en Comisiones».,"Les Corts funcionarán en Pleno o en Comisiones. Podrán delegar en las Comisiones la elaboración de leyes, sin perjuicio de que el Pleno pueda recabar el debate y la votación. Quedan exceptuadas las leyes de bases y los Presupuestos de la Comunitat.",pregunta_directa_con_sustitución_controlada,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
