question_id,norm_code,norm_title,title,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,editorial_audit_status,verification_status,review_status,source_version,source_url,source_retrieved_at
EACV-TIV-113,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 49 del Estatuto, ¿cuál de las siguientes materias figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat?","Publicidad, sin perjuicio de las normas estatales para sectores y medios específicos","Protección del medio ambiente, sin perjuicio de normas adicionales de protección","Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49",Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,A,"El artículo 49 establece: «Publicidad, sin perjuicio de las normas estatales para sectores y medios específicos».","Publicidad, sin perjuicio de las normas estatales para sectores y medios específicos",pregunta_directa_con_distractores_homogéneos,1,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-114,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,recuperación_literal,seleccionar_correcta,"En el artículo 49.1 entre las competencias exclusivas de la generalitat, se incluye expresamente:",Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,"Publicidad, sin perjuicio de las normas estatales para sectores y medios específicos","Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49","Protección del medio ambiente, sin perjuicio de normas adicionales de protección",B,"La respuesta correcta se apoya en: «Publicidad, sin perjuicio de las normas estatales para sectores y medios específicos».","Publicidad, sin perjuicio de las normas estatales para sectores y medios específicos",recuperación_literal_o_conceptual,1,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-115,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 49 del Estatuto, señale la afirmación INCORRECTA:",La materia «Espectáculos» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.,"La materia «Casinos, juego y apuestas, con exclusión de las Apuestas Mutuas Deportivo Benéficas» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.","La materia «Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.",La materia «Estadística de interés de la Generalitat» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.,C,"La afirmación incorrecta contradice la regla «Publicidad, sin perjuicio de las normas estatales para sectores y medios específicos».","Publicidad, sin perjuicio de las normas estatales para sectores y medios específicos",tres_afirmaciones_completas_y_una_alterada,14,98,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-116,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Estatuto se establece que la materia «Publicidad, sin perjuicio de las normas estatales para sectores y medios específicos» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.",Artículo 54.,Artículo 55.,Artículo 56.,Artículo 49.,D,La regla pertenece al artículo 49 del Estatuto.,"Publicidad, sin perjuicio de las normas estatales para sectores y medios específicos",localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-117,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 49 del Estatuto, ¿cuál de las siguientes materias figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat?",Espectáculos,"Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49",Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,"Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación",A,El artículo 49 establece: «Espectáculos».,Espectáculos,pregunta_directa_con_distractores_homogéneos,14,98,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-118,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,recuperación_literal,seleccionar_correcta,"En el artículo 49.1 entre las competencias exclusivas de la generalitat, se incluye expresamente:","Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación",Espectáculos,Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,"Ordenación del sector pesquero, excepto las competencias previstas en el artículo 49",B,La respuesta correcta se apoya en: «Espectáculos».,Espectáculos,recuperación_literal_o_conceptual,14,98,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-119,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 49 del Estatuto, señale la afirmación INCORRECTA:","La materia «Casinos, juego y apuestas, con exclusión de las Apuestas Mutuas Deportivo Benéficas» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.",La materia «Estadística de interés de la Generalitat» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.,La materia «Propiedad intelectual e industrial» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.,"La materia «Cámaras de la Propiedad, Cámaras de Comercio, Industria y Navegación y Cámaras Agrarias» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.",C,La afirmación incorrecta contradice la regla «Espectáculos».,Espectáculos,tres_afirmaciones_completas_y_una_alterada,9,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-120,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que la materia «Espectáculos» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.,Artículo 54.,Artículo 55.,Artículo 56.,Artículo 49.,D,La regla pertenece al artículo 49 del Estatuto.,Espectáculos,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-121,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 49 del Estatuto, ¿cuál de las siguientes materias figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat?","Casinos, juego y apuestas, con exclusión de las Apuestas Mutuas Deportivo Benéficas",Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,"Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación",Propiedad intelectual e industrial,A,"El artículo 49 establece: «Casinos, juego y apuestas, con exclusión de las Apuestas Mutuas Deportivo Benéficas».","Casinos, juego y apuestas, con exclusión de las Apuestas Mutuas Deportivo Benéficas",pregunta_directa_con_distractores_homogéneos,11,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-122,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,recuperación_literal,seleccionar_correcta,"En el artículo 49.1 entre las competencias exclusivas de la generalitat, se incluye expresamente:",Propiedad intelectual e industrial,"Casinos, juego y apuestas, con exclusión de las Apuestas Mutuas Deportivo Benéficas","Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación",Desarrollo legislativo del sistema de consultas populares municipales en su ámbito,B,"La respuesta correcta se apoya en: «Casinos, juego y apuestas, con exclusión de las Apuestas Mutuas Deportivo Benéficas».","Casinos, juego y apuestas, con exclusión de las Apuestas Mutuas Deportivo Benéficas",recuperación_literal_o_conceptual,11,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-123,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 49 del Estatuto, señale la afirmación INCORRECTA:",La materia «Estadística de interés de la Generalitat» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.,"La materia «Cámaras de la Propiedad, Cámaras de Comercio, Industria y Navegación y Cámaras Agrarias» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.","La materia «Pesos, medidas y contraste de metales» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.","La materia «Instituciones de crédito cooperativo, público y territorial y Cajas de Ahorro, de acuerdo con la legislación básica del Estado» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.",C,"La afirmación incorrecta contradice la regla «Casinos, juego y apuestas, con exclusión de las Apuestas Mutuas Deportivo Benéficas».","Casinos, juego y apuestas, con exclusión de las Apuestas Mutuas Deportivo Benéficas",tres_afirmaciones_completas_y_una_alterada,13,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-124,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Estatuto se establece que la materia «Casinos, juego y apuestas, con exclusión de las Apuestas Mutuas Deportivo Benéficas» figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat.",Artículo 54.,Artículo 55.,Artículo 56.,Artículo 49.,D,La regla pertenece al artículo 49 del Estatuto.,"Casinos, juego y apuestas, con exclusión de las Apuestas Mutuas Deportivo Benéficas",localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-125,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,49,1,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 49 del Estatuto, ¿cuál de las siguientes materias figura en el artículo 49.1 entre las competencias exclusivas de la Generalitat?",Estadística de interés de la Generalitat,"Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación",Propiedad intelectual e industrial,"Pesos, medidas y contraste de metales",A,El artículo 49 establece: «Estadística de interés de la Generalitat».,Estadística de interés de la Generalitat,pregunta_directa_con_distractores_homogéneos,11,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
