question_id,norm_code,norm_title,title,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,editorial_audit_status,editorial_rule_version,review_status,source_version,source_url,source_retrieved_at
EACV-TII-066,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,10,1,3,literal_con_hueco,seleccionar_correcta,El artículo 10.1 atribuye a la Generalitat la defensa y promoción de:,Las competencias exclusivas del Estado.,Los derechos sociales de los valencianos.,Los derechos políticos de ciudadanos extranjeros únicamente.,Los privilegios económicos de determinados sectores.,B,La formulación correcta se apoya en el inciso: «defenderá y promoverá los derechos sociales de los valencianos».,"La Generalitat defenderá y promoverá los derechos sociales de los valencianos que representan un ámbito inseparable del respeto de los valores y derechos universales de las personas y que constituyen uno de los fundamentos cívicos del progreso económico, cultural y tecnológico de la Comunitat Valenciana.",recuperación_literal_o_conceptual,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-067,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,10,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 10 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",La Generalitat defenderá y promoverá los derechos sociales de los valencianos.,"Los derechos sociales constituyen un fundamento cívico del progreso económico, cultural y tecnológico.",La Generalitat defenderá únicamente los privilegios económicos de determinados sectores.,La Carta de Derechos Sociales se elaborará mediante una Ley de Les Corts.,C,La opción incorrecta altera la regla «defenderá y promoverá los derechos sociales de los valencianos».,"La Generalitat defenderá y promoverá los derechos sociales de los valencianos que representan un ámbito inseparable del respeto de los valores y derechos universales de las personas y que constituyen uno de los fundamentos cívicos del progreso económico, cultural y tecnológico de la Comunitat Valenciana.",tres_afirmaciones_completas_válidas_y_una_alterada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-068,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,10,1,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 10 del Estatuto se establece que la Generalitat defenderá y promoverá los derechos sociales de los valencianos?,Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 10, apartado 1.","La Generalitat defenderá y promoverá los derechos sociales de los valencianos que representan un ámbito inseparable del respeto de los valores y derechos universales de las personas y que constituyen uno de los fundamentos cívicos del progreso económico, cultural y tecnológico de la Comunitat Valenciana.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-069,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,10,1,3,finalidad_objetivo,seleccionar_correcta,"Según el artículo 10 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué constituyen los derechos sociales para el progreso de la Comunitat Valenciana?","Económico, cultural y tecnológico.","Militar, diplomático y territorial.","Electoral, judicial y presupuestario.",Exclusivamente económico.,A,"El artículo 10.1 establece: «uno de los fundamentos cívicos del progreso económico, cultural y tecnológico».","La Generalitat defenderá y promoverá los derechos sociales de los valencianos que representan un ámbito inseparable del respeto de los valores y derechos universales de las personas y que constituyen uno de los fundamentos cívicos del progreso económico, cultural y tecnológico de la Comunitat Valenciana.",pregunta_directa_con_sustitución_controlada,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-070,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,10,1,4,literal_con_hueco,seleccionar_correcta,Los derechos sociales constituyen uno de los fundamentos cívicos del progreso:,Exclusivamente económico.,"Económico, cultural y tecnológico.","Electoral, judicial y presupuestario.","Militar, diplomático y territorial.",B,"La formulación correcta se apoya en el inciso: «uno de los fundamentos cívicos del progreso económico, cultural y tecnológico».","La Generalitat defenderá y promoverá los derechos sociales de los valencianos que representan un ámbito inseparable del respeto de los valores y derechos universales de las personas y que constituyen uno de los fundamentos cívicos del progreso económico, cultural y tecnológico de la Comunitat Valenciana.",recuperación_literal_o_conceptual,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-071,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,10,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 10 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","Los derechos sociales constituyen un fundamento cívico del progreso económico, cultural y tecnológico.",La Carta de Derechos Sociales se elaborará mediante una Ley de Les Corts.,Los derechos sociales constituyen únicamente un fundamento del progreso militar.,"La Carta de Derechos Sociales contendrá principios, derechos y directrices.",C,"La opción incorrecta altera la regla «uno de los fundamentos cívicos del progreso económico, cultural y tecnológico».","La Generalitat defenderá y promoverá los derechos sociales de los valencianos que representan un ámbito inseparable del respeto de los valores y derechos universales de las personas y que constituyen uno de los fundamentos cívicos del progreso económico, cultural y tecnológico de la Comunitat Valenciana.",tres_afirmaciones_completas_válidas_y_una_alterada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-072,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,10,1,3,localización_normativa,seleccionar_correcta,"¿En qué apartado del artículo 10 del Estatuto se establece que los derechos sociales constituyen un fundamento cívico del progreso económico, cultural y tecnológico?",Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 10, apartado 1.","La Generalitat defenderá y promoverá los derechos sociales de los valencianos que representan un ámbito inseparable del respeto de los valores y derechos universales de las personas y que constituyen uno de los fundamentos cívicos del progreso económico, cultural y tecnológico de la Comunitat Valenciana.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-073,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,10,2,2,instrumento_normativo,seleccionar_correcta,"Según el artículo 10 del Estatuto de Autonomía de la Comunitat Valenciana, ¿mediante qué instrumento se elaborará la Carta de Derechos Sociales?",Una Ley de Les Corts.,Un decreto del Consell.,Una orden de la conselleria competente.,Un reglamento estatal.,A,El artículo 10.2 establece: «Mediante una Ley de Les Corts se elaborará la Carta».,"Mediante una Ley de Les Corts se elaborará la Carta de Derechos Sociales de la Comunitat Valenciana, como expresión del espacio cívico de convivencia social de los valencianos, que contendrá el conjunto de principios, derechos y directrices que informen la actuación pública de la Generalitat en el ámbito de la política social.",pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-074,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,10,2,3,instrumento_normativo,seleccionar_correcta,La Carta de Derechos Sociales se elaborará mediante:,Un reglamento estatal.,Una Ley de Les Corts.,Una orden de la conselleria competente.,Un decreto del Consell.,B,La formulación correcta se apoya en el inciso: «Mediante una Ley de Les Corts se elaborará la Carta».,"Mediante una Ley de Les Corts se elaborará la Carta de Derechos Sociales de la Comunitat Valenciana, como expresión del espacio cívico de convivencia social de los valencianos, que contendrá el conjunto de principios, derechos y directrices que informen la actuación pública de la Generalitat en el ámbito de la política social.",recuperación_literal_o_conceptual,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-075,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,10,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 10 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",La Carta de Derechos Sociales se elaborará mediante una Ley de Les Corts.,"La Carta de Derechos Sociales contendrá principios, derechos y directrices.",La Carta de Derechos Sociales se aprobará exclusivamente mediante una orden de conselleria.,La defensa integral de la familia es uno de los ámbitos primordiales de actuación.,C,La opción incorrecta altera la regla «Mediante una Ley de Les Corts se elaborará la Carta».,"Mediante una Ley de Les Corts se elaborará la Carta de Derechos Sociales de la Comunitat Valenciana, como expresión del espacio cívico de convivencia social de los valencianos, que contendrá el conjunto de principios, derechos y directrices que informen la actuación pública de la Generalitat en el ámbito de la política social.",tres_afirmaciones_completas_válidas_y_una_alterada,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-076,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,10,2,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 10 del Estatuto se establece que la Carta de Derechos Sociales se elaborará mediante una Ley de Les Corts?,Apartado 1.,Apartado 3.,Apartado 4.,Apartado 2.,D,"La regla se encuentra en el artículo 10, apartado 2.","Mediante una Ley de Les Corts se elaborará la Carta de Derechos Sociales de la Comunitat Valenciana, como expresión del espacio cívico de convivencia social de los valencianos, que contendrá el conjunto de principios, derechos y directrices que informen la actuación pública de la Generalitat en el ámbito de la política social.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-077,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,10,2,2,pertenencia_lista,seleccionar_correcta,"Según el artículo 10 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué contendrá la Carta de Derechos Sociales?","Principios, derechos y directrices.",Sanciones penales y procesales.,Competencias estatales y tratados.,Reglamentos municipales y ordenanzas fiscales.,A,"El artículo 10.2 establece: «el conjunto de principios, derechos y directrices».","Mediante una Ley de Les Corts se elaborará la Carta de Derechos Sociales de la Comunitat Valenciana, como expresión del espacio cívico de convivencia social de los valencianos, que contendrá el conjunto de principios, derechos y directrices que informen la actuación pública de la Generalitat en el ámbito de la política social.",pregunta_directa_con_sustitución_controlada,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-078,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,10,2,3,literal_con_hueco,seleccionar_correcta,La Carta contendrá un conjunto de:,Reglamentos municipales y ordenanzas fiscales.,"Principios, derechos y directrices.",Competencias estatales y tratados.,Sanciones penales y procesales.,B,"La formulación correcta se apoya en el inciso: «el conjunto de principios, derechos y directrices».","Mediante una Ley de Les Corts se elaborará la Carta de Derechos Sociales de la Comunitat Valenciana, como expresión del espacio cívico de convivencia social de los valencianos, que contendrá el conjunto de principios, derechos y directrices que informen la actuación pública de la Generalitat en el ámbito de la política social.",recuperación_literal_o_conceptual,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
